fbase,qrunid,SIDTIME,LSTEND,HA,HAEND,AIRMASS,TELALT,TELAZ,CRVAL1,CRVAL2,JDTDB,OBS_X,OBS_Y,OBS_Z,OBS_VX,OBS_VY,OBS_VZ
wircam_H2_2413754p_fixed.fits.fz.fcat,19AQ11,19:18:20.68,19:18:30.70,-0:20:06.88,-0:19:56.86,1.040,74.0353,15.5557,294.597440054,35.1063658039,2458620.087091491,-0.5792969060724849,-0.7544972875175335,-0.327075102962052,0.01406929111208902,-0.00898476314153044,-0.00393137859823772
wircam_H2_2413755p_fixed.fits.fz.fcat,19AQ11,19:18:45.04,19:18:55.02,-0:19:43.98,-0:19:34.00,1.040,74.0382,15.2642,294.603571401,35.1280458334,2458620.087372791,-0.5792929483954012,-0.7544998148632847,-0.3270762088550673,0.01406918836495846,-0.00898427913988725,-0.00393135178563417
wircam_H2_2413756p_fixed.fits.fz.fcat,19AQ11,19:19:09.87,19:19:19.85,-0:19:13.29,-0:19:03.31,1.040,74.0891,14.9204,294.579111801,35.1080682488,2458620.08765939,-0.5792889161811398,-0.7545023896870328,-0.3270773355765771,0.01406908282420576,-0.00898378621099103,-0.00393132446630106
wircam_H2_2413757p_fixed.fits.fz.fcat,19AQ11,19:19:35.49,19:19:45.52,-0:18:49.62,-0:18:39.59,1.040,74.1250,14.6595,294.587259028,35.0947348672,2458620.08795509,-0.5792847559695022,-0.7545050461174867,-0.3270784980650721,0.01406897313267698,-0.00898327793039215,-0.00393129627451183
wircam_H2_2413758p_fixed.fits.fz.fcat,19AQ11,19:20:02.52,19:20:12.49,-0:18:24.55,-0:18:14.58,1.040,74.1048,14.3109,294.595491974,35.1413861249,2458620.088266991,-0.5792803678749985,-0.7545078479182667,-0.3270797242317326,0.01406885652318803,-0.00898274207489219,-0.00393126655812755
wircam_H2_2413759p_fixed.fits.fz.fcat,19AQ11,19:20:26.23,19:20:36.31,-0:18:01.82,-0:17:51.74,1.040,74.1511,14.0607,294.599497690,35.1164219352,2458620.08854069,-0.5792765172430003,-0.754510306430503,-0.3270808002158319,0.0140687535293022,-0.00898227221761340,-0.00393124045935174
wircam_H2_2413760p_fixed.fits.fz.fcat,19AQ11,19:20:46.03,19:20:56.01,-0:17:38.10,-0:17:28.12,1.040,74.1705,13.7698,294.583118528,35.1197324999,2458620.088769291,-0.5792733011358151,-0.754512359733108,-0.3270816988949182,0.01406866688295279,-0.0089818799296153,-0.00393121866116772
wircam_H2_2413761p_fixed.fits.fz.fcat,19AQ11,19:21:11.00,19:21:20.98,-0:17:19.49,-0:17:09.51,1.040,74.1750,13.5315,294.609701057,35.1330578805,2458620.08905749,-0.5792692465618765,-0.7545149482396462,-0.3270828318681687,0.01406855702398293,-0.00898138568762854,-0.00393119119642526
wircam_H2_2413762p_fixed.fits.fz.fcat,19AQ11,19:21:36.27,19:21:46.34,-0:16:45.42,-0:16:35.35,1.039,74.2346,13.1526,294.572977243,35.1030857375,2458620.089349091,-0.579265144186951,-0.7545175671388282,-0.3270839781994716,0.01406844495302835,-0.00898088581433411,-0.00393116337917527
wircam_J_2450080p_fixed.fits.fz.fcat,19BQ08,21:15:37.39,21:16:02.41,1:37:11.30,1:37:36.32,1.115,63.7869,310.7495,294.591268784,35.1181156359,2458776.739721262,0.8898878032773594,0.4113209562113981,0.1783376805498521,-0.00773030675966376,0.0142854071343402,0.006109611112645575
wircam_J_2450081p_fixed.fits.fz.fcat,19BQ08,21:16:17.40,21:16:42.47,1:37:58.65,1:38:23.72,1.116,63.6500,310.5546,294.560688423,35.1098126184,2458776.740183062,0.8898842332653972,0.4113275533117366,0.1783405019629873,-0.00773098388255397,0.01428583690710715,0.00610958822829775
wircam_J_2450082p_fixed.fits.fz.fcat,19BQ08,21:16:53.15,21:17:18.16,1:38:24.61,1:38:49.62,1.116,63.5798,310.4240,294.601443689,35.0931213923,2458776.740595663,0.8898810433364517,0.411333447726991,0.1783430227748607,-0.00773159003686691,0.01428621950996104,0.006109567789470872
wircam_J_2450083p_fixed.fits.fz.fcat,19BQ08,21:17:34.76,21:17:59.88,1:39:01.33,1:39:26.45,1.118,63.4555,310.3558,294.621806925,35.1264751228,2458776.741075962,0.8898773296840401,0.4113403095048124,0.1783459571945355,-0.00773229710527129,0.01428666323321325,0.006109543999619344
wircam_J_2450084p_fixed.fits.fz.fcat,19BQ08,21:18:11.51,21:18:36.52,1:39:47.87,1:40:12.88,1.119,63.3074,310.2175,294.581102287,35.1431494691,2458776.741500163,0.8898740495109472,0.4113463699902184,0.1783485488586354,-0.00773292280612644,0.0142870537146103,0.006109522985764569
wircam_J_2450085p_fixed.fits.fz.fcat,19BQ08,21:18:53.02,21:19:18.08,1:40:31.82,1:40:56.88,1.120,63.1809,310.0442,294.570928006,35.1348297481,2458776.741979262,0.8898703444980395,0.4113532150230045,0.1783514759254265,-0.0077336309232407,0.01428749305795653,0.006109499264211374
wircam_J_2450086p_fixed.fits.fz.fcat,19BQ08,21:19:33.38,21:19:58.49,1:41:02.40,1:41:27.51,1.121,63.1026,309.8675,294.611596157,35.1014408904,2458776.742445162,0.889866741238726,0.4113598716651728,0.1783543223357325,-0.00773432098315704,0.01428791861385222,0.006109476183781238
wircam_J_2450087p_fixed.fits.fz.fcat,19BQ08,21:20:15.24,21:20:40.39,1:41:45.73,1:42:10.88,1.122,62.9572,309.7891,294.605534134,35.1381307392,2458776.742928262,0.8898630046151039,0.4113667742649529,0.1783572738179204,-0.00773503793058478,0.01428835814667124,0.006109452274958421
wircam_J_2450088p_fixed.fits.fz.fcat,19BQ08,21:20:56.18,21:21:21.35,1:42:33.51,1:42:58.68,1.124,62.8312,309.5441,294.576974478,35.0981416764,2458776.743400862,0.8898593488701473,0.4113735270442221,0.1783601611395081,-0.00773574090990188,0.01428878634637336,0.006109428853036621
wircam_J_2450089p_fixed.fits.fz.fcat,19BQ08,21:21:35.33,21:22:00.45,1:43:15.11,1:43:40.23,1.125,62.6941,309.4500,294.566836490,35.1231454816,2458776.743852863,0.8898558521630967,0.4113799856679193,0.1783629225962946,-0.00773641443721535,0.01428919432536264,0.006109406490840566
wircam_J_2450090p_fixed.fits.fz.fcat,19BQ08,21:22:13.24,21:22:38.30,1:43:41.28,1:44:06.34,1.126,62.6188,309.3413,294.615673060,35.1131376908,2458776.744290262,0.8898524681125897,0.4113862358476575,0.1783655948459859,-0.00773706756315587,0.01428958759597547,0.006109384833659559
wircam_J_2450091p_fixed.fits.fz.fcat,19BQ08,21:22:49.03,21:23:14.15,1:44:24.41,1:44:49.53,1.127,62.4795,309.2272,294.585135187,35.1298238357,2458776.744703462,0.8898492710286592,0.4113921403817155,0.1783681192395447,-0.00773768559697237,0.01428995775972011,0.006109364390426337
wircam_J_2450092p_fixed.fits.fz.fcat,19BQ08,21:23:28.54,21:23:53.60,1:45:00.98,1:45:26.04,1.128,62.3802,309.0617,294.597381985,35.1064557621,2458776.745159463,0.8898457424882507,0.4113986566953281,0.1783709051045624,-0.00773836898568382,0.01429036472965659,0.006109341821132111
wircam_J_2450093p_fixed.fits.fz.fcat,19BQ08,21:24:08.04,21:24:33.31,1:45:39.02,1:46:04.29,1.130,62.2528,308.9762,294.603489105,35.1281360639,2458776.745615462,0.8898422136359252,0.4114051731941505,0.1783736909592889,-0.0077390536874858,0.01429077008687116,0.006109319249634714
wircam_J_2450094p_fixed.fits.fz.fcat,19BQ08,21:24:46.70,21:25:11.81,1:46:23.54,1:46:48.65,1.131,62.1277,308.7945,294.579057477,35.1081275745,2458776.746061663,0.8898387603204717,0.4114115498239578,0.1783764169326042,-0.00773972494112574,0.01429116516408506,0.006109297169444678
wircam_J_2450095p_fixed.fits.fz.fcat,19BQ08,21:25:27.66,21:25:52.77,1:47:02.55,1:47:27.66,1.132,62.0140,308.6431,294.587152806,35.0947842974,2458776.746534362,0.8898351015841788,0.4114183053562875,0.178379304791828,-0.00774043743814599,0.01429158200863856,0.006109273778367287
wircam_J_2450096p_fixed.fits.fz.fcat,19BQ08,21:26:07.71,21:26:32.78,1:47:40.64,1:48:05.71,1.134,61.8766,308.6113,294.595328446,35.1414537783,2458776.746996763,0.8898315222445256,0.4114249138777462,0.1783821297147245,-0.00774113570267495,0.01429198808849355,0.006109250898425805
wircam_J_2450097p_fixed.fits.fz.fcat,19BQ08,21:26:46.52,21:27:11.68,1:48:18.47,1:48:43.63,1.135,61.7706,308.4434,294.599398900,35.1164526360,2458776.747444662,0.8898280548381207,0.4114313153469675,0.1783848660432238,-0.0077418134688914,0.01429237981688597,0.006109228745531092
wircam_J_2450098p_fixed.fits.fz.fcat,19BQ08,21:27:25.67,21:27:50.79,1:49:01.54,1:49:26.66,1.136,61.6371,308.3161,294.583103399,35.1198056659,2458776.747896562,0.889824556157898,0.4114377741624018,0.1783876267986328,-0.00774249847032477,0.01429277344441267,0.006109206389944553
wircam_J_2450099p_fixed.fits.fz.fcat,19BQ08,21:28:06.18,21:28:31.40,1:49:35.69,1:50:00.91,1.137,61.5275,308.2376,294.609589040,35.1331261801,2458776.748364163,0.8898209355996107,0.4114444575582086,0.1783904834581428,-0.00774320864079536,0.0142931790880396,0.006109183263247804
wircam_J_2450100p_fixed.fits.fz.fcat,19BQ08,21:28:47.04,21:29:12.26,1:50:25.35,1:50:50.57,1.139,61.3866,308.0291,294.572931174,35.1031375069,2458776.748835762,0.8898172837332284,0.4114511983176395,0.1783933645434867,-0.00774392624036202,0.01429358642370264,0.006109159947078262
wircam_H2_2450102p_fixed.fits.fz.fcat,19BQ08,21:30:09.63,21:30:19.65,1:51:43.54,1:51:53.56,1.142,61.1396,307.8249,294.591351189,35.1180870344,2458776.749702257,0.8898105730917143,0.4114635839535298,0.1783986580780403,-0.00774524836389432,0.01429433027186081,0.006109117084366513
wircam_H2_2450103p_fixed.fits.fz.fcat,19BQ08,21:30:30.53,21:30:40.51,1:52:11.78,1:52:21.76,1.143,61.0552,307.7260,294.560661271,35.1098316961,2458776.749943557,0.8898087041188035,0.4114670332002479,0.1784001322065297,-0.00774561733351972,0.01429453633894667,0.006109105158596341
wircam_H2_2450104p_fixed.fits.fz.fcat,19BQ08,21:30:56.05,21:31:06.08,1:52:27.51,1:52:37.54,1.143,61.0115,307.6470,294.601557518,35.0930872162,2458776.750238057,0.8898064229681131,0.4114712429781858,0.178401931335859,-0.00774606817301757,0.01429478724939593,0.006109090595629255
wircam_H2_2450105p_fixed.fits.fz.fcat,19BQ08,21:31:23.78,21:31:33.95,1:52:50.35,1:53:00.52,1.144,60.9289,307.6453,294.621908050,35.1263954404,2458776.750558057,0.8898039441478454,0.4114758173536078,0.1784038862423087,-0.00774655863436113,0.01429505908116674,0.006109074779057286
wircam_H2_2450106p_fixed.fits.fz.fcat,19BQ08,21:31:53.30,21:32:03.33,1:53:29.66,1:53:39.69,1.145,60.7983,307.5620,294.581222422,35.1430850736,2458776.750898957,0.8898013032568592,0.4114806905884564,0.1784059688230112,-0.00774708182602828,0.01429534776720354,0.006109057922588122
wircam_H2_2450107p_fixed.fits.fz.fcat,19BQ08,21:32:14.11,21:32:24.14,1:53:52.91,1:54:02.94,1.146,60.7317,307.4820,294.570931010,35.1347590792,2458776.751139057,0.8897994431382141,0.4114841229258352,0.1784074356064018,-0.00774745074277755,0.01429555052512501,0.006109046054100422
wircam_H2_2450108p_fixed.fits.fz.fcat,19BQ08,21:32:39.53,21:32:49.56,1:54:08.55,1:54:18.58,1.147,60.6947,307.3733,294.611710168,35.1013886551,2458776.751432457,0.8897971699699712,0.4114883172766429,0.1784092279983839,-0.00774790201409712,0.01429579771221355,0.006109031548415808
wircam_H2_2450109p_fixed.fits.fz.fcat,19BQ08,21:33:06.20,21:33:16.23,1:54:36.69,1:54:46.72,1.147,60.5940,307.3644,294.605638151,35.1381163015,2458776.751740357,0.8897947843179423,0.4114927189926116,0.1784111089668602,-0.00774837618959307,0.01429605631613952,0.006109016331106631
wircam_H2_2450110p_fixed.fits.fz.fcat,19BQ08,21:33:32.32,21:33:42.35,1:55:09.65,1:55:19.68,1.149,60.5076,307.1976,294.577053040,35.0980697451,2458776.752041757,0.8897924488873228,0.4114970278620913,0.1784129502221513,-0.00774884087382393,0.0142963087599965,0.006109001439866912
wircam_H2_2450111p_fixed.fits.fz.fcat,19BQ08,21:33:55.93,21:34:05.96,1:55:35.71,1:55:45.74,1.150,60.4148,307.1708,294.566862331,35.1231011635,2458776.752314357,0.889790336496002,0.4115009250668302,0.1784146155340695,-0.0077492616268046,0.01429653643579358,0.006108987954250947
wircam_H2_2450112p_fixed.fits.fz.fcat,19BQ08,21:34:17.79,21:34:27.82,1:55:45.83,1:55:55.86,1.150,60.3866,307.1239,294.615781855,35.1130903988,2458776.752566657,0.8897883813081222,0.4115045321095046,0.1784161568301566,-0.00774965144725005,0.0142967466404365,0.006108975493109971
wircam_H2_2450114p_fixed.fits.fz.fcat,19BQ08,21:35:24.72,21:35:34.85,1:57:00.10,1:57:10.23,1.153,60.1468,306.9518,294.585198791,35.1297835918,2458776.753339157,0.8897823942406434,0.4115155765939866,0.1784208759989857,-0.0077508474083395,0.01429738701441734,0.006108937312138777
wircam_H2_2450115p_fixed.fits.fz.fcat,19BQ08,21:35:48.79,21:35:58.81,1:57:21.23,1:57:31.25,1.153,60.0898,306.8519,294.597429057,35.1064310417,2458776.753616957,0.8897802409954031,0.4115195484399122,0.178422573059849,-0.00775127834878762,0.01429761613990161,0.006108923586377059
wircam_H2_2450116p_fixed.fits.fz.fcat,19BQ08,21:36:09.64,21:36:19.68,1:57:40.62,1:57:50.66,1.154,60.0230,306.8422,294.603568797,35.1280631218,2458776.753857657,0.8897783752177352,0.4115229898999465,0.1784240434763175,-0.00775165216539147,0.01429781413897151,0.006108911689248123
wircam_H2_2450117p_fixed.fits.fz.fcat,19BQ08,21:36:33.67,21:36:43.65,1:58:10.51,1:58:20.49,1.155,59.9368,306.7259,294.579062642,35.1081066803,2458776.754135057,0.8897762248496283,0.411526956145209,0.1784257380865304,-0.00775208331734411,0.01429804176629881,0.006108897985518127
wircam_H2_2450118p_fixed.fits.fz.fcat,19BQ08,21:37:00.09,21:37:10.22,1:58:34.98,1:58:45.11,1.156,59.8631,306.6353,294.587265258,35.0947724053,2458776.754440057,0.889773860391851,0.4115313170860437,0.1784276012981235,-0.00775255784534758,0.0142982913195941,0.006108882924634163
wircam_H2_2450119p_fixed.fits.fz.fcat,19BQ08,21:37:25.71,21:37:35.84,1:58:58.64,1:59:08.77,1.157,59.7724,306.6608,294.595435781,35.1414633683,2458776.754735757,0.8897715678924168,0.4115355451264106,0.1784294076926152,-0.00775301854624341,0.01429853253608645,0.006108868315400463
wircam_H2_2450120p_fixed.fits.fz.fcat,19BQ08,21:37:49.78,21:37:59.80,1:59:21.73,1:59:31.75,1.158,59.7095,306.5550,294.599527667,35.1164159730,2458776.755013457,0.8897694148190072,0.4115395158603378,0.1784311041234646,-0.00775345165461281,0.01429875840528246,0.00610885459184192
wircam_H2_2450121p_fixed.fits.fz.fcat,19BQ08,21:38:13.94,21:38:23.97,1:59:49.81,1:59:59.84,1.159,59.6201,306.4890,294.583147414,35.1197339108,2458776.755292357,0.8897672523206456,0.4115435038156093,0.1784328078810805,-0.00775388705428111,0.01429898462698601,0.006108840817610419
wircam_H2_2450122p_fixed.fits.fz.fcat,19BQ08,21:38:40.36,21:38:50.39,2:00:09.87,2:00:19.90,1.160,59.5497,306.4605,294.609702341,35.1330995998,2458776.755597357,0.8897648873124626,0.4115478650434783,0.1784346710751921,-0.00775436372376779,0.01429923132056401,0.006108825758929626
wircam_H2_2450123p_fixed.fits.fz.fcat,19BQ08,21:39:06.45,21:39:16.47,2:00:44.76,2:00:54.78,1.161,59.4510,306.3170,294.572957431,35.1031060680,2458776.755898457,0.8897625524026257,0.4115521705786071,0.1784365104403879,-0.00775483481482289,0.01429947408808946,0.006108810880908941
wircam_H2_2507260p_fixed.fits.fz.fcat,20BQ03,19:29:04.46,19:29:14.59,-0:09:21.63,-0:09:11.50,1.038,74.5215,7.6751,294.591300873,35.1178802521,2459082.827601062,0.8563188073653152,-0.4797056806646861,-0.2078424453607119,0.00895158994509683,0.01348856165107597,0.005805957476387297
wircam_H2_2507261p_fixed.fits.fz.fcat,20BQ03,19:29:34.34,19:29:44.42,-0:08:44.41,-0:08:34.33,1.038,74.5483,7.2196,294.560760346,35.1095287966,2459082.827945962,0.8563218947183493,-0.4797010283636592,-0.2078404428823152,0.008951297874987798,0.01348911890378263,0.005805978710559275
wircam_H2_2507262p_fixed.fits.fz.fcat,20BQ03,19:30:10.64,19:30:20.71,-0:08:17.90,-0:08:07.83,1.038,74.5780,6.8817,294.601518899,35.0928440494,2459082.828364962,0.8563256452375283,-0.4796953762811558,-0.2078380101718486,0.008950941533944448,0.01348979530403242,0.005806004503094173
wircam_H2_2507263p_fixed.fits.fz.fcat,20BQ03,19:30:41.62,19:30:51.65,-0:07:51.81,-0:07:41.78,1.038,74.5568,6.5328,294.621987525,35.1261796075,2459082.828722562,0.8563288460396661,-0.4796905522272015,-0.2078359339406865,0.008950636077362191,0.01349037198871635,0.005806026534814425
wircam_H2_2507264p_fixed.fits.fz.fcat,20BQ03,19:31:09.79,19:31:19.87,-0:07:13.85,-0:07:03.77,1.038,74.5564,6.0448,294.581230285,35.1428451847,2459082.829047762,0.8563317567412568,-0.4796861650729658,-0.2078340458175871,0.008950357358475634,0.01349089606165232,0.005806046552835446
wircam_H2_2507265p_fixed.fits.fz.fcat,20BQ03,19:31:39.92,19:31:49.95,-0:06:41.28,-0:06:31.25,1.038,74.5779,5.6348,294.570966896,35.1345676131,2459082.829395562,0.8563348696235445,-0.4796814728419143,-0.2078320264708692,0.008950058114838488,0.01349145602866692,0.005806067974277047
wircam_H2_2507266p_fixed.fits.fz.fcat,20BQ03,19:32:09.85,19:32:19.98,-0:06:21.13,-0:06:11.00,1.037,74.6187,5.3899,294.611724375,35.1011108759,2459082.829741062,0.856337961817096,-0.4796768114478411,-0.2078300204707241,0.008949759805346279,0.01349201200353382,0.005806089252512466
wircam_H2_2507267p_fixed.fits.fz.fcat,20BQ03,19:32:36.98,19:32:47.10,-0:05:52.53,-0:05:42.41,1.037,74.5923,5.0108,294.605632844,35.1378426802,2459082.830054062,0.8563407630494547,-0.4796725883693934,-0.2078282031617871,0.008949488541993855,0.01349251506702136,0.00580610853467403
wircam_H2_2507268p_fixed.fits.fz.fcat,20BQ03,19:33:07.86,19:33:18.04,-0:05:14.81,-0:05:04.63,1.037,74.6444,4.5532,294.577007893,35.0978592945,2459082.830410562,0.8563439534868948,-0.4796677781856673,-0.2078261332801748,0.008949178511626472,0.01349308776837026,0.005806130489283261
wircam_H2_2507269p_fixed.fits.fz.fcat,20BQ03,19:33:38.99,19:33:49.12,-0:04:41.23,-0:04:31.10,1.037,74.6295,4.1154,294.566857355,35.1228687901,2459082.830769862,0.8563471688704147,-0.4796629300156433,-0.2078240471335089,0.008948864806368154,0.01349366434730194,0.00580615263777163
wircam_H2_2507270p_fixed.fits.fz.fcat,20BQ03,19:34:05.06,19:34:15.19,-0:04:26.90,-0:04:16.77,1.037,74.6435,3.9346,294.615788421,35.1128250370,2459082.831070762,0.8563498615441967,-0.4796588696994524,-0.207822300059396,0.008948601236492439,0.01349414683316276,0.005806171164245189
wircam_H2_2507271p_fixed.fits.fz.fcat,20BQ03,19:34:27.02,19:34:37.00,-0:03:57.60,-0:03:47.62,1.037,74.6344,3.5529,294.585162747,35.1295396891,2459082.831324262,0.8563521299864081,-0.4796554488817064,-0.2078208281930111,0.008948378531051449,0.01349455313333495,0.005806186782531676
wircam_H2_2507272p_fixed.fits.fz.fcat,20BQ03,19:34:50.73,19:35:00.81,-0:03:36.83,-0:03:26.75,1.037,74.6626,3.2878,294.597440235,35.1061498489,2459082.831597962,0.8563545791246466,-0.4796517553625047,-0.2078192390373592,0.008948137354216198,0.01349499131781269,0.0058062036500167
wircam_H2_2507273p_fixed.fits.fz.fcat,20BQ03,19:35:31.34,19:35:41.47,-0:02:57.68,-0:02:47.55,1.037,74.6490,2.7859,294.603660986,35.1279021527,2459082.832066662,0.8563587730195252,-0.4796454300843387,-0.2078165176629556,0.00894772286705676,0.01349574121588124,0.005806232538008294
wircam_H2_2507274p_fixed.fits.fz.fcat,20BQ03,19:36:02.73,19:36:12.90,-0:02:20.43,-0:02:10.26,1.037,74.6758,2.3016,294.579112533,35.1078800062,2459082.832428962,0.8563620147212482,-0.4796405404723705,-0.2078144140608532,0.008947400965998508,0.01349632023592751,0.005806254867156769
wircam_H2_2507275p_fixed.fits.fz.fcat,20BQ03,19:36:31.55,19:36:41.68,-0:01:53.56,-0:01:43.43,1.037,74.6932,1.9540,294.587275046,35.0944949647,2459082.832761662,0.8563649914722588,-0.4796360501582143,-0.2078124823164376,0.008947104401418545,0.01349685152645504,0.005806275372078807
wircam_H2_2507276p_fixed.fits.fz.fcat,20BQ03,19:36:58.48,19:37:08.57,-0:01:28.59,-0:01:18.50,1.037,74.6493,1.6364,294.595443508,35.1412252132,2459082.833072462,0.8563677721891452,-0.4796318552596651,-0.2078106777230606,0.008946826343483594,0.01349734736353833,0.00580629453306591
wircam_H2_2507277p_fixed.fits.fz.fcat,20BQ03,19:37:25.67,19:37:35.74,-0:01:02.38,-0:00:52.31,1.037,74.6771,1.3035,294.599487856,35.1161554630,2459082.833386262,0.8563705796590773,-0.4796276197136054,-0.2078088557048238,0.008946544822162219,0.0134978476686545,0.005806313885728978
wircam_H2_2507278p_fixed.fits.fz.fcat,20BQ03,19:37:53.14,19:38:03.27,-0:00:30.99,-0:00:20.86,1.037,74.6763,0.8911,294.583174095,35.1194857748,2459082.833703362,0.8563734165632012,-0.4796233394660233,-0.207807014519597,0.008946259388007327,0.01349835281193642,0.005806333425661669
wircam_H2_2507279p_fixed.fits.fz.fcat,20BQ03,19:38:19.96,19:38:29.94,-0:00:10.53,-0:00:00.55,1.037,74.6639,0.6234,294.609729091,35.1328477369,2459082.834012962,0.85637618628185,-0.479619160299705,-0.2078052168758097,0.008945979823102711,0.01349884559982964,0.005806352524959956
wircam_H2_2507280p_fixed.fits.fz.fcat,20BQ03,19:38:50.34,19:39:00.42,0:00:28.65,0:00:38.73,1.037,74.6950,0.1236,294.573072566,35.1028851565,2459082.834363662,0.8563793235812798,-0.4796144261567511,-0.2078031805841858,0.0089456620375698,0.0134994033019834,0.005806374146890211
